proposicao_id,descricao
2377564,"Realizar o encaminhamento do PL-3874/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2377619,Aprovado o Parecer.
2377695,Despacho Chancelado
2377696,Despacho Chancelado
2377735,"Aprovado o Parecer, com o voto contrário do deputado Padre João."
2361410,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 258; não: 164; abstenção: 3; total: 425.
2379413,Aprovado o Parecer.
2379432,Aprovado o Parecer.
2380241,Aprovado o Parecer.
2380384,Aprovado o Parecer.
2380386,Aprovado o Parecer.
2380479,Aprovado o Parecer.
2380482,Aprovado o Parecer.
2380679,"Realizar o encaminhamento do PL-3987/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2380679,"Realizar o encaminhamento do PL-3987/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2380679,"Realizar o encaminhamento do PL-3987/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2380679,"Realizar o encaminhamento do PL-3987/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2380699,Aprovado o Parecer.
2381032,Aprovado o Parecer.
2381362,Aprovado o Parecer.
2381362,Aprovada a Redação Final.
2381532,Aprovado o Parecer.
2381580,Aprovado o Parecer.
2382239,Aprovado o Parecer.
2382257,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2382257,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2382349,"Aprovado o Projeto de Decreto Legislativo nº 278, de 2023."
2382349,"Aprovada a Redação Final, assinada pela Relatora, Dep. Laura Carneiro (PSD-RJ)."
2382693,Aprovado o Parecer.
2383537,Aprovado o Parecer.
2310232,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2384653,Aprovado o Parecer.
2384731,Aprovado o Parecer.
2384779,Aprovado o Parecer.
2384859,Aprovada a Redação Final.
2384864,Aprovada a Redação Final.
2384865,Aprovado o Parecer.
2384865,Aprovada a Redação Final.
2384866,Aprovada a Redação Final.
2384872,Aprovado o Parecer.
2384872,Aprovada a Redação Final.
2384878,Aprovado o Parecer.
2384878,Aprovada a Redação Final.
2384881,Aprovada a Redação Final.
2384937,Aprovado o Parecer.
2385369,Aprovado o Parecer.
2385882,Aprovado o Parecer.
2385936,Aprovado o Parecer.
2386011,Aprovado o Parecer do Deputado Geraldo Resende (PSDB-MS).
2386051,Aprovado o Requerimento de Inversão de Pauta do deputado Rodolfo Nogueira.
2386051,Aprovado o Parecer.
2386202,Aprovado o Parecer.
2386463,Aprovado o Parecer.
2386490,"Realizar o encaminhamento do PL-4381/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2386490,"Realizar o encaminhamento do PL-4381/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2386490,"Realizar o encaminhamento do PL-4381/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2386490,"Realizar o encaminhamento do PL-4381/2023 à CPOVOS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2386490,Aprovado o Parecer.
2386661,Aprovado o Parecer.
2386685,Aprovado o Parecer.
2386918,Aprovado o Parecer.
2386972,Aprovado o Parecer.
2387059,Aprovado o Parecer.
2387419,Aprovado o Parecer.
2387450,Aprovado o Parecer.
2387451,Aprovado o Parecer (com voto contrário da Dep. Bia Kicis).
2387622,Aprovado o Parecer.
2387911,Aprovado o Parecer.
2387911,Aprovado o Parecer.
2387945,Aprovado o Parecer.
2387946,Aprovado o Parecer.
2387948,Aprovado o Parecer.
2387952,Aprovado o Parecer.
2387955,Aprovado o Parecer.
2387996,Aprovado o Parecer.
2387999,Rejeitado o Requerimento de Retirada de Pauta.
2387999,Aprovado o Parecer.
2388012,Aprovado o Parecer.
2388029,Aprovado o Parecer com Complementação de Voto.
2388128,Aprovado o Parecer.
2388249,Aprovado o Parecer.
2388249,Aprovada a Redação Final.
2388453,Aprovado o Parecer.
2388453,Aprovado o Parecer.
2388602,Aprovado o Parecer.
2388794,"Realizar o encaminhamento do PL-4553/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388794,"Realizar o encaminhamento do PL-4553/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388794,"Realizar o encaminhamento do PL-4553/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388794,"Aprovado o Substitutivo ao Projeto de Lei nº 4.553, de 2023, adotado pela relatora da Comissão de Desenvolvimento Urbano."
2388794,"Aprovada a Redação Final assinada pela relatora, Dep. Erika Kokay (PT-DF)."
2388794,"Realizar o encaminhamento do PL-4553/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388794,"Realizar o encaminhamento do PL-4553/2023 à CDU (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388794,"Realizar o encaminhamento do PL-4553/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388794,"Realizar o encaminhamento do PL-4553/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388837,Aprovado.
2388837,"Realizar o encaminhamento da MPV-1188/2023 à CMO (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2388837,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 425; total: 425."
2388837,"Aprovada a Medida Provisória nº 1.188, de 2023."
2388837,"Aprovada a Redação Final assinada pelo relator-revisor, Dep. Bohn Gass  (PT-RS)."
2389211,Aprovado o Parecer.
2389419,Aprovado o Parecer.
2389643,Aprovado o Parecer.
2389728,Aprovado o Parecer.
2389760,Aprovado o Parecer.
2390019,Aprovado o Parecer.
2167716,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2390592,Aprovado o Parecer.
2390745,Aprovado o Parecer.
2383332,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2391486,Aprovado o Parecer.
2391560,Aprovado o Parecer.
2391579,Aprovado o Parecer.
2391619,"Realizar o encaminhamento do PL-4731/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2391619,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1701/2024.
2391619,"Aprovado o Substitutivo Reformulado ao Projeto de Lei nº 4.731, de 2023, adotado pelo relator da Comissão de Finanças e Tributação."
2391619,Aprovada a Emenda de Redação nº 1.
2391619,"Aprovada a Redação Final assinada pelo relator, Dep. Lucas Redecker (PSDB-RS)."
2391638,Aprovado o Parecer.
2391640,Aprovado o Parecer.
2391711,Rejeitado o Requerimento de Votação Nominal do Requerimento de retirada
2391711,Rejeitado o Requerimento de Retirada de Pauta.
2391711,Rejeitado o Parecer e o parecer do Relator foi convertido em voto em separado
2391711,"Aprovado o Parecer Vencedor do Dep. Gilson Marques, contra o voto da Dep. Gisela Simona. O parecer do Relator, Dep. Duarte Jr., passou a constituir Voto em Separado."
2391720,Aprovado o Parecer.
2391720,Aprovada a Redação Final.
2391928,Aprovado o Parecer.
2392226,Aprovado o Parecer.
2392768,Aprovado o Parecer.
2392919,Aprovado o Parecer.
2392189,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2392992,Aprovado o Parecer.
2392996,Aprovado o Parecer.
2393677,"Realizar o encaminhamento do PL-4831/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2393677,"Realizar o encaminhamento do PL-4831/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2393677,"Realizar o encaminhamento do PL-4831/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2393677,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2394039,Aprovado o Parecer.
2394129,Aprovado o Parecer.
2394329,Aprovado o Parecer.
2394330,Rejeitado o Requerimento de Retirada de Pauta.
2394330,"Apresentação do VTS n. 1 CPASF (Voto em Separado), pelo Deputado Pastor Henrique Vieira (PSOL/RJ -Fdr PSOL-REDE) e outros."
2394330,"Aprovado o Parecer, apresentaram votos em separado os Deputados Erika Hilton, Pastor Henrique Vieira e Sâmia Bomfim."
2394330,"Rejeitado o Requerimento de Adiamento de Votação, por 5 sessões, de autoria dos Deputados Pastor Henrique Vieira, Sâmia Bomfim e Érika Hilton."
2394857,Aprovado o Parecer.
2395230,"Realizar o encaminhamento do PL-4932/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2395230,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 3912/2023.
2395439,Aprovado o Parecer.
2395530,Aprovado o Parecer.
2395620,Aprovado o Parecer.
2395622,Aprovado o Parecer.
2395623,Aprovado o Parecer.
2395624,Aprovado o Parecer.
2395747,Aprovado o Parecer.
2395754,Aprovado o Parecer.
2395775,Aprovado o Parecer com Complementação de Voto.
2395775,Aprovado o Parecer.
2395802,Aprovado o Parecer.
2395810,Aprovado o Parecer.
2395811,Aprovado o Parecer.
2395978,Aprovado o Parecer.
2396004,Aprovado o Parecer.
2396155,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  3 votos ""Sim"", 9 votos ""Não"". Quórum de votação: 12 votos."
2396156,Aprovado o Parecer.
2396625,Aprovado o Parecer.
2397726,Aprovado o Parecer.
2397843,Aprovado o Parecer.
2397890,Aprovado o Parecer.
2397890,"Realizar o encaminhamento do PLP-223/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2397979,Aprovado o Parecer.
2398029,Aprovado o Parecer.
2398176,Aprovado o Parecer.
2398301,"Aprovado o Parecer, com o voto contrário da Deputada Duda Salabert."
2398505,Aprovado o Parecer.
2398550,"Rejeitado o requerimento de retirada de pauta, contra o voto do Deputado Glauber Braga."
2398550,Aprovado o Parecer.
2398606,Aprovada a Redação Final.
2398609,Aprovada a Redação Final.
2398610,Aprovada a Redação Final.
2398611,Aprovada a Redação Final.
2398613,Aprovada a Redação Final.
2398616,Aprovado o Parecer.
2398616,Aprovada a Redação Final.
2398617,Aprovada a Redação Final.
2398619,Aprovada a Redação Final.
2398628,Aprovada a Redação Final.
2398631,Aprovada a Redação Final.
2398632,Aprovado o Parecer.
2398632,Aprovada a Redação Final.
2398634,Aprovada a Redação Final.
2398637,Aprovada a Redação Final.
2398638,Aprovada a Redação Final.
2398639,Aprovada a Redação Final.
2398641,Aprovada a Redação Final.
2398644,Aprovada a Redação Final.
2398649,Aprovada a Redação Final.
2398650,Aprovada a Redação Final.
2398651,Aprovada a Redação Final.
2398652,Aprovada a Redação Final.
2398653,Aprovada a Redação Final.
2372861,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2398692,Aprovado o Parecer.
2399064,Aprovado o Parecer.
2399184,Aprovado o Parecer.
2399305,Aprovado o Parecer.
2399324,Aprovado o Parecer.
2399412,Aprovado o Parecer.
2399523,Aprovado o Parecer.
2399580,Aprovado o Parecer.
2399581,Aprovado o Parecer.
2399598,Aprovado o Requerimento.
2399598,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 5.230, de 2023, adotada pelo relator da Comissão de Educação, ressalvados os destaques."
2399598,Rejeitada a Emenda de Plenario nº 84.
2399598,Rejeitada a Emenda de Plenário nº 40. Sim: 35; não: 375; total: 410.
2399598,Rejeitada a preferência.
2399598,Aprovada a Redação Final assinada pelo relator Dep. Mendonça Filho (União-PE).
2399927,Aprovado requerimento n. 56/2023 do Sr. Florentino Neto que requerimento de aditamento do requerimento principal n° 45/2023- Para discutir e analisar os impactos econômicos nos Estados do Norte das obras a serem realizadas na BR-319.
2399927,"Aprovado requerimento n. 6/2024 do Sr. Sidney Leite que requer a o aditamento do Requerimento Nº 45/2023, que requer a realização de audiência pública no âmbito desta comissão para discutir e analisar os impactos econômicos nos Estados do Norte das obras a serem realizadas na BR-319."
2400064,Aprovado o Parecer.
2400106,Aprovado o Parecer.
2400271,Aprovado o Parecer.
2400541,Aprovado o Parecer.
2400758,"Realizar o encaminhamento do PLP-233/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2400758,"Realizar o encaminhamento do PLP-233/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2400758,"Realizar o encaminhamento do PLP-233/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2400758,"Realizar o encaminhamento do PLP-233/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2400758,Rejeitado o Requerimento. Sim: 106; não: 259; total: 365.
2400758,"Aprovada a Subemenda Substitutiva Global Reformulada ao Projeto de Lei Complementar nº 233, de 2023, adotada pelo relator da Comissão de Viação e Transportes. Sim: 304; não: 136; total: 440."
2400758,"Aprovada a Redação Final assinada pelo relator, Dep. Rubens Pereira Júnior (PT-MA)."
2400928,Aprovado o Parecer com Complementação de Voto.
2400939,Aprovado o Parecer.
2401116,Aprovado o Parecer.
2401118,Aprovado o Parecer.
2401138,"Realizar o encaminhamento da MPV-1192/2023 à MPV119223 (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2401138,"Realizar o encaminhamento da MPV-1192/2023 à MPV119223 (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2401138,"Realizar o encaminhamento da MPV-1192/2023 à MPV119223 (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2401138,"Realizar o encaminhamento da MPV-1192/2023 à MPV119223 (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2401138,"Realizar o encaminhamento da MPV-1192/2023 à MPV119223 (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2401227,"Realizar o encaminhamento do PL-5350/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2401227,"Realizar o encaminhamento do PL-5350/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2401227,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 5.350, de 2023, adotada pelo relator da Comissão de Desenvolvimento Urbano."
2401227,Aprovada a Redação Final assinada pelo relator Dep. Raniery Paulino (REPUBLIC-PB).
2401265,Aprovado o Parecer.
2401286,Aprovado o Parecer.
2401294,Aprovado o Parecer.
2401662,"Rejeitado o Requerimento de Retirada de Pauta, da deputada Erika Kokay."
2401669,Aprovado o Parecer.
2401755,Aprovado o Parecer.
2401782,Aprovado o Parecer.
2350188,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 293; não: 111; abstenção: 1; total: 405.
2401881,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 293; não: 111; abstenção: 1; total: 405.
2402905,Aprovado o Parecer.
2402930,Aprovado o Parecer.
2402935,Aprovado o Parecer.
2357634,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2395230,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 285; não: 103; abstenção: 1; total: 389.
2403068,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 285; não: 103; abstenção: 1; total: 389.
2403416,Aprovado o Parecer.
2403442,"Realizar o encaminhamento do PL-5464/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2403507,Aprovado o Parecer.
2403687,Aprovado o Parecer.
2403800,Aprovado o Parecer.
2404069,Aprovado o Parecer.
2404381,Aprovado o Parecer.
2404482,Aprovado o Parecer.
2404663,Aprovado o Parecer.
2404756,Aprovado o Parecer.
2405120,"Realizar o encaminhamento do PL-5608/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2405120,"Realizar o encaminhamento do PL-5608/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2405120,"Realizar o encaminhamento do PL-5608/2023 à CTRAB (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2405120,"Aprovado o Projeto de Lei nº 5.608, de 2023."
2405120,"Aprovada a Redação Final assinada pela relatora, Dep. Silvia Waiãpi (PL-AP)."
2405160,Aprovado o Parecer.
2405287,Aprovado o Parecer.
2405325,Aprovado o Parecer.
2405580,Aprovado o Parecer.
2405665,"Aprovado o parecer da Relatora, Deputada Laura Carneiro."
2405705,Aprovado o Parecer.
2405706,Aprovado o Parecer.
2405707,Aprovado o Parecer.
2405728,Aprovado o Parecer.
2406082,"Aprovado o requerimento de inversão de pauta, do deputado Tião Medeiros."
2406082,Aprovado o Parecer.
2406131,Aprovado o Parecer.
